id,original_title,genres,budget,revenue,vote_average,vote_count
177047,decoding annie parker,['Drama'],2000000.0,48390.0,5.5,38.0
217993,justice league war,['Animation'],3500000.0,5155325.0,7.0,234.0
185008,yeh jawaani hai deewani,['Romance'],7700000.0,46000000.0,7.1,80.0
92834,vizontele tuuba,"['Comedy', 'Drama']",3000000.0,13954476.0,6.5,9.0
126319,ernest et célestine,"['Animation', 'Comedy', 'Drama', 'Family']",12516654.0,8109160.0,7.6,148.0
100241,i frankenstein,"['Horror', 'Thriller']",65000000.0,71154592.0,5.1,701.0
157099,better living through chemistry,"['Drama', 'Comedy']",5000000.0,75143.0,5.9,99.0
130150,labor day,['Drama'],18000000.0,20275812.0,6.7,306.0
157841,the young and prodigious ts spivet,"['Adventure', 'Drama', 'Family']",33000000.0,9494789.0,6.7,234.0
152760,the monuments men,"['War', 'Drama', 'History', 'Action']",70000000.0,154984035.0,5.8,1545.0
137106,the lego movie,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",60000000.0,469160692.0,7.5,3127.0
97020,robocop,"['Action', 'Science Fiction']",120000000.0,242688965.0,5.7,2385.0
144336,sabotage,"['Action', 'Drama', 'Thriller', 'Crime']",35000000.0,17508518.0,5.5,560.0
157834,the zero theorem,"['Drama', 'Fantasy', 'Science Fiction']",8500000.0,770706.0,5.9,383.0
226857,endless love,"['Drama', 'Romance']",20000000.0,34077920.0,6.7,555.0
137321,winters tale,"['Drama', 'Fantasy', 'Mystery', 'Romance']",60000000.0,30800231.0,6.0,501.0
157847,joe,['Drama'],4000000.0,2365467.0,6.5,346.0
20493,love story 2050,"['Science Fiction', 'Romance']",20000000.0,5000000.0,3.6,8.0
222899,about last night,"['Comedy', 'Romance']",12500000.0,49002684.0,6.0,217.0
120467,the grand budapest hotel,"['Comedy', 'Drama']",30000000.0,174600318.0,8.0,4644.0
225565,that awkward moment,"['Comedy', 'Romance']",8000000.0,26049082.0,6.1,1020.0
157336,interstellar,"['Adventure', 'Drama', 'Science Fiction']",165000000.0,675120017.0,8.1,11187.0
192102,3 days to kill,"['Action', 'Drama', 'Thriller', 'Crime']",28000000.0,52597999.0,6.0,896.0
225574,nonstop,"['Action', 'Thriller', 'Mystery']",50000000.0,222809600.0,6.8,2302.0
53182,300 rise of an empire,"['Action', 'War']",110000000.0,337580051.0,6.1,2438.0
82703,mr peabody  sherman,"['Animation', 'Adventure', 'Family']",145000000.0,272912430.0,6.7,861.0
97370,under the skin,"['Thriller', 'Science Fiction', 'Drama']",13300000.0,5380251.0,6.0,1118.0
136797,need for speed,"['Action', 'Crime', 'Drama', 'Thriller']",66000000.0,203277636.0,6.1,1560.0
242042,barefoot,"['Comedy', 'Drama', 'Romance']",6000000.0,15071.0,6.3,210.0
177494,veronica mars,"['Comedy', 'Drama', 'Crime']",6000000.0,3485127.0,6.5,482.0
209403,bad words,['Comedy'],9500000.0,7800000.0,6.4,335.0
235260,son of god,['Drama'],22000000.0,67800064.0,5.9,83.0
192577,キャプテンハーロック,"['Animation', 'Science Fiction']",30000000.0,17137302.0,6.4,365.0
100402,captain america the winter soldier,"['Action', 'Adventure', 'Science Fiction']",170000000.0,714766572.0,7.6,5881.0
86834,noah,"['Drama', 'Adventure']",125000000.0,362637473.0,5.5,2408.0
142159,across to singapore,"['Adventure', 'Drama']",290000.0,596000.0,7.7,3.0
155084,13 sins,"['Horror', 'Thriller']",5000000.0,13809.0,6.2,355.0
188207,the legend of hercules,"['Action', 'Adventure']",70000000.0,61279452.0,4.4,542.0
145220,muppets most wanted,"['Comedy', 'Adventure', 'Crime', 'Family']",50000000.0,80383290.0,6.2,318.0
190955,blood ties,"['Thriller', 'Crime', 'Drama']",25500000.0,2415472.0,6.0,175.0
138222,best man down,"['Comedy', 'Drama']",1500000.0,1938.0,6.1,65.0
193612,the quiet ones,['Horror'],200000.0,17834867.0,5.1,253.0
200505,draft day,['Drama'],25000000.0,28831145.0,6.5,309.0
180299,the raid 2 berandal,"['Action', 'Crime', 'Thriller']",4500000.0,2627209.0,7.6,832.0
102382,the amazing spiderman 2,"['Action', 'Adventure', 'Fantasy']",200000000.0,705717432.0,6.5,4274.0
157547,oculus,['Horror'],5000000.0,44030246.0,6.3,1079.0
249660,gods not dead,['Drama'],17000000.0,29789000.0,5.9,242.0
197796,la belle et la bête,"['Fantasy', 'Romance']",33000000.0,49100000.0,5.8,669.0
172385,rio 2,"['Animation', 'Adventure', 'Comedy', 'Family']",103000000.0,500188435.0,6.3,997.0
157353,transcendence,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']",100000000.0,103039258.0,5.9,2339.0
236751,heaven is for real,['Drama'],12000000.0,101332962.0,6.1,234.0
193610,the other woman,"['Comedy', 'Romance']",40000000.0,196781193.0,6.2,1467.0
254473,brick mansions,"['Action', 'Crime', 'Drama']",28000000.0,68896829.0,5.7,628.0
210479,locke,"['Drama', 'Thriller']",2000000.0,4635300.0,6.9,780.0
76649,pompeii,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",130000000.0,117831631.0,5.2,1294.0
195589,neighbors,['Comedy'],18000000.0,268157400.0,6.2,2773.0
49158,tentacoli,"['Thriller', 'Horror', 'Science Fiction']",750000.0,3000000.0,3.8,17.0
205601,belle,['Drama'],10900000.0,16505460.0,7.2,230.0
152599,the immigrant,"['Drama', 'Romance']",16000000.0,5867686.0,6.2,256.0
19703,अ वेडनसडे,"['Action', 'Drama']",1400000.0,3500000.0,7.0,61.0
252680,moms night out,['Comedy'],5000000.0,10429707.0,5.5,122.0
240832,lucy,"['Action', 'Science Fiction']",40000000.0,126546825.0,6.3,6048.0
127585,xmen days of future past,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",250000000.0,747862775.0,7.5,6155.0
124905,godzilla,"['Action', 'Science Fiction', 'Thriller']",160000000.0,529076069.0,6.1,3232.0
187596,walk of shame,['Comedy'],15000000.0,59209.0,5.8,561.0
59981,legends of oz dorothys return,"['Animation', 'Music', 'Family']",70000000.0,18662027.0,5.8,45.0
212778,chef,['Comedy'],11000000.0,45967935.0,7.2,1203.0
210947,afflicted,"['Horror', 'Thriller']",318000.0,121179.0,6.4,210.0
232672,blended,['Comedy'],40000000.0,123494610.0,6.6,1028.0
198277,begin again,"['Comedy', 'Music', 'Romance', 'Drama']",8000000.0,63464861.0,7.3,1285.0
102651,maleficent,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",180000000.0,758539785.0,7.0,4607.0
137113,edge of tomorrow,"['Action', 'Science Fiction']",178000000.0,370541256.0,7.6,4979.0
177677,mission impossible  rogue nation,"['Action', 'Adventure', 'Thriller']",150000000.0,682330139.0,7.1,3274.0
198185,million dollar arm,['Drama'],25000000.0,38307627.0,6.6,264.0
222935,the fault in our stars,"['Romance', 'Drama']",12000000.0,307166834.0,7.6,3868.0
209185,the grand seduction,['Comedy'],12700000.0,3430018.0,6.7,109.0
175541,black nativity,"['Drama', 'Music']",17500000.0,7018189.0,5.8,16.0
140870,minuscule  la vallée des fourmis perdues,"['Animation', 'Adventure', 'Family']",19700000.0,30000000.0,6.6,128.0
227700,mindscape,"['Thriller', 'Drama']",4357373.0,1200000.0,6.5,202.0
114574,bikini spring break,['Comedy'],500000.0,500000.0,3.8,20.0
187017,22 jump street,"['Crime', 'Comedy', 'Action']",50000000.0,188441614.0,7.0,3375.0
244088,il capitale umano,['Drama'],6000000.0,5809330.0,7.4,201.0
156022,the equalizer,"['Thriller', 'Action', 'Crime']",55000000.0,192330738.0,7.1,2997.0
82702,how to train your dragon 2,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",145000000.0,609123048.0,7.6,3163.0
194662,birdman,"['Drama', 'Comedy']",18000000.0,103215094.0,7.4,4657.0
87368,17 filles,['Drama'],4141459.0,201607.0,5.6,103.0
85350,boyhood,['Drama'],4000000.0,44349000.0,7.5,2008.0
184098,think like a man too,"['Comedy', 'Romance']",24000000.0,70181428.0,6.3,229.0
209451,jersey boys,"['Music', 'Drama']",40000000.0,67347013.0,6.8,257.0
91314,transformers age of extinction,"['Science Fiction', 'Action', 'Adventure']",210000000.0,1091405097.0,5.8,3136.0
218836,planes fire  rescue,"['Animation', 'Comedy', 'Adventure', 'Family']",50000000.0,151165787.0,5.8,286.0
262340,mrs browns boys dmovie,['Comedy'],5900000.0,23000000.0,4.7,34.0
226486,tammy,['Comedy'],20000000.0,100525432.0,5.0,508.0
242224,the babadook,"['Drama', 'Thriller', 'Horror']",2000000.0,6676471.0,6.5,1890.0
267999,fehér isten,['Drama'],2200000.0,282358.0,6.6,105.0
244786,whiplash,['Drama'],3300000.0,13092000.0,8.3,4376.0
210577,gone girl,"['Mystery', 'Thriller', 'Drama']",61000000.0,369330363.0,7.9,6023.0
119450,dawn of the planet of the apes,"['Science Fiction', 'Action', 'Drama', 'Thriller']",170000000.0,710644566.0,7.3,4511.0
123109,no one lives,"['Horror', 'Thriller']",2900000.0,74918.0,5.5,173.0
253235,and so it goes,"['Comedy', 'Drama', 'Romance']",18000000.0,25312387.0,5.7,166.0
225886,sex tape,['Comedy'],40000000.0,126069509.0,5.2,1733.0
238636,the purge anarchy,"['Horror', 'Thriller']",9000000.0,108782847.0,6.6,2008.0
118340,guardians of the galaxy,"['Action', 'Science Fiction', 'Adventure']",170000000.0,773328629.0,7.9,10014.0
242095,the signal,"['Thriller', 'Science Fiction']",4000000.0,600896.0,5.8,639.0
138103,the expendables 3,"['Action', 'Adventure', 'Thriller']",90000000.0,206172544.0,6.1,1830.0
184315,hercules,"['Action', 'Adventure']",100000000.0,243400000.0,5.6,1707.0
157849,a most wanted man,['Thriller'],15000000.0,31554855.0,6.5,545.0
231576,wish i was here,"['Drama', 'Comedy']",5500000.0,5483299.0,6.4,304.0
238603,earth to echo,"['Family', 'Adventure', 'Science Fiction']",13000000.0,45300000.0,5.7,294.0
243683,step up all in,"['Romance', 'Drama', 'Music']",45000000.0,86165646.0,6.7,649.0
244566,life after beth,"['Romance', 'Comedy', 'Horror']",2400000.0,88273.0,5.0,235.0
157845,the rover,"['Crime', 'Drama']",12250000.0,2295423.0,6.1,295.0
229297,magic in the moonlight,"['Comedy', 'Drama', 'Romance']",16800000.0,51029361.0,6.5,749.0
228194,the hundredfoot journey,['Drama'],22000000.0,88880821.0,7.3,516.0
76757,jupiter ascending,"['Science Fiction', 'Fantasy', 'Action', 'Adventure']",176000003.0,183987723.0,5.2,2816.0
98566,teenage mutant ninja turtles,"['Science Fiction', 'Action', 'Adventure', 'Fantasy', 'Comedy']",125000000.0,477200000.0,5.8,2677.0
227156,the giver,"['Drama', 'Science Fiction']",25000000.0,66980456.0,6.4,1859.0
193893,lets be cops,['Comedy'],17000000.0,136621271.0,6.4,1234.0
211067,the sacrament,"['Horror', 'Mystery', 'Thriller']",4000000.0,9221.0,5.6,139.0
212769,make your move,['Music'],15.0,122.0,6.2,30.0
189,sin city a dame to kill for,"['Crime', 'Thriller']",65000000.0,39407616.0,6.3,1314.0
249164,if i stay,['Drama'],11000000.0,78874843.0,7.3,1415.0
221902,deux jours une nuit,['Drama'],7000000.0,6860853.0,6.8,327.0
282813,the pyramid,['Horror'],6500000.0,13865435.0,4.6,365.0
209189,life of crime,"['Comedy', 'Crime']",12000000.0,265452.0,5.5,144.0
256274,as above so below,"['Horror', 'Thriller']",5000000.0,40100000.0,6.1,788.0
241848,the guest,"['Mystery', 'Thriller', 'Action']",5000000.0,2367161.0,6.5,661.0
204922,before i go to sleep,"['Mystery', 'Thriller']",22000000.0,15447154.0,6.2,672.0
199933,atlas shrugged part iii who is john galt,"['Drama', 'Science Fiction', 'Mystery']",5000000.0,846704.0,3.9,15.0
216282,into the storm,"['Action', 'Thriller']",50000000.0,160602194.0,5.8,829.0
192145,third person,"['Drama', 'Romance']",28000000.0,1749201.0,5.8,218.0
254191,honeymoon,['Horror'],1000000.0,9318.0,5.4,261.0
154400,the drop,"['Drama', 'Crime']",12600000.0,19054534.0,6.7,859.0
198663,the maze runner,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",34000000.0,348319861.0,7.0,5540.0
136835,no good deed,"['Crime', 'Thriller']",13200000.0,53830415.0,5.6,182.0
244506,camp xray,['Drama'],1000000.0,59744.0,6.7,395.0
169917,a walk among the tombstones,"['Crime', 'Drama', 'Mystery', 'Thriller']",28000000.0,53181600.0,6.2,1145.0
282296,my old lady,"['Romance', 'Comedy', 'Drama']",5000000.0,7527232.0,6.1,100.0
111479,cbgb,"['Drama', 'Music']",5000000.0,40400.0,6.5,45.0
264656,the homesman,"['Western', 'Drama']",16000000.0,3442853.0,6.4,262.0
254904,the november man,"['Crime', 'Action', 'Thriller']",15000000.0,32556119.0,6.0,645.0
170687,the boxtrolls,"['Animation', 'Comedy', 'Family', 'Fantasy']",60000000.0,108255770.0,6.6,689.0
149871,かぐや姫の物語,"['Animation', 'Drama', 'Fantasy']",49300000.0,24186232.0,8.0,350.0
239678,this is where i leave you,"['Drama', 'Comedy']",19800000.0,41296320.0,6.5,512.0
190859,american sniper,"['War', 'Action']",58800000.0,542307423.0,7.4,4600.0
246403,tusk,"['Comedy', 'Horror']",2800000.0,1826705.0,5.1,374.0
250546,annabelle,['Horror'],6500000.0,255273813.0,5.5,1588.0
49017,dracula untold,"['Horror', 'Action', 'Drama', 'Fantasy', 'War']",70000000.0,215529201.0,6.2,2439.0
241254,the prince,"['Thriller', 'Action']",18000000.0,266586800.0,4.6,218.0
227707,the adventurer the curse of the midas box,"['Fantasy', 'Adventure', 'Family']",25000000.0,6399.0,5.1,74.0
206487,predestination,"['Science Fiction', 'Thriller']",5500000.0,3000000.0,7.3,1971.0
239571,the best of me,"['Drama', 'Romance']",26000000.0,35926213.0,7.2,777.0
245891,john wick,"['Action', 'Thriller']",20000000.0,88761661.0,7.0,5499.0
205587,the judge,['Drama'],50000000.0,83719388.0,7.2,1433.0
228150,fury,"['War', 'Drama', 'Action']",68000000.0,211817906.0,7.4,4028.0
266285,the salvation,"['Drama', 'Western']",10500000.0,42070000.0,6.2,285.0
239563,st vincent,['Comedy'],13000000.0,54837234.0,7.1,770.0
218778,alexander and the terrible horrible no good very bad day,"['Family', 'Comedy']",28000000.0,100654149.0,6.1,502.0
218043,left behind,"['Thriller', 'Action', 'Science Fiction']",16000000.0,19682924.0,3.7,396.0
242512,ouija,['Horror'],5000000.0,103590271.0,4.9,1006.0
242582,nightcrawler,"['Crime', 'Drama', 'Thriller']",8500000.0,38697217.0,7.6,3475.0
36523,felix the cat the movie,"['Animation', 'Family']",9000000.0,1964253.0,3.7,5.0
177572,big hero 6,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",165000000.0,652105443.0,7.8,6289.0
236735,la isla mínima,"['Mystery', 'Thriller']",4000000.0,5169755.0,7.1,255.0
228326,the book of life,"['Romance', 'Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",50000000.0,97437106.0,7.3,778.0
264660,ex machina,"['Drama', 'Science Fiction']",15000000.0,36869414.0,7.6,4862.0
17108,gong fu guan lan,"['Action', 'Adventure', 'Comedy']",10000000.0,22896728.0,5.0,50.0
103686,paradies liebe,['Drama'],3600000.0,24267.0,6.7,53.0
87492,foxcatcher,"['Drama', 'Thriller']",24000000.0,12096300.0,6.5,965.0
199534,wolf creek 2,"['Horror', 'Thriller']",8000000.0,9630444.0,5.9,156.0
77951,walking with dinosaurs,"['Animation', 'Family', 'Adventure']",80000000.0,126546518.0,5.2,136.0
96239,zombadings 1 patayin sa shokot si remington,"['Foreign', 'Comedy', 'Horror', 'Drama']",22361.0,721651.0,5.3,5.0
203793,сталинград,"['War', 'Action']",30000000.0,68129518.0,5.7,93.0
205596,the imitation game,"['History', 'Drama', 'Thriller', 'War']",14000000.0,233555708.0,8.0,5895.0
171274,inherent vice,"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']",20000000.0,11110975.0,6.5,852.0
131631,the hunger games mockingjay  part 1,"['Science Fiction', 'Adventure', 'Thriller']",125000000.0,752100229.0,6.6,5767.0
147441,exodus gods and kings,"['Adventure', 'Drama', 'Action']",140000000.0,268031828.0,5.6,1957.0
100042,dumb and dumber to,['Comedy'],40000000.0,169837010.0,5.4,1140.0
80920,repentance,"['Horror', 'Thriller']",5000000.0,1189612.0,5.1,26.0
266856,the theory of everything,"['Drama', 'Romance']",15000000.0,123726688.0,7.8,3403.0
13646,aanrijding in moscou,"['Romance', 'Drama', 'Comedy']",560000.0,1500000.0,6.4,11.0
227735,dolphin tale 2,"['Family', 'Drama']",36000000.0,52424533.0,6.7,98.0
232679,when the game stands tall,['Drama'],15000000.0,30127963.0,6.3,134.0
192558,aashiqui 2,"['Drama', 'Romance']",1300000.0,16000000.0,6.8,41.0
140818,gåten ragnarok,"['Action', 'Adventure']",6500000.0,3721345.0,5.7,59.0
36683,２０世紀少年 第1章 終わりの始まり,"['Science Fiction', 'Adventure', 'Mystery']",20000000.0,31244858.0,6.7,21.0
241771,beyond the lights,"['Romance', 'Drama']",7000000.0,14618727.0,7.0,139.0
205775,in the heart of the sea,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']",100000000.0,93820758.0,6.5,1300.0
135397,jurassic world,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",150000000.0,1513528810.0,6.5,8842.0
43212,내 깡패 같은 애인,"['Romance', 'Comedy', 'Drama']",800000.0,4214668.0,6.6,6.0
227159,horrible bosses 2,['Comedy'],42000000.0,107670357.0,6.1,1575.0
219343,ಲೂಸಿಯಾ,"['Fantasy', 'Romance', 'Thriller']",79000.0,170000.0,6.8,10.0
270946,penguins of madagascar,"['Family', 'Animation', 'Adventure', 'Comedy']",132000000.0,373552094.0,6.5,1375.0
253331,black or white,['Drama'],9000000.0,21571189.0,6.5,119.0
256917,the water diviner,"['War', 'Drama']",22500000.0,15520023.0,6.8,439.0
284293,still alice,['Drama'],5000000.0,43884652.0,7.5,1126.0
116149,paddington,"['Family', 'Comedy']",55000000.0,259207227.0,7.0,899.0
294254,maze runner the scorch trials,['Action'],61000000.0,311256926.0,6.5,3148.0
246860,clouds of sils maria,['Drama'],6600000.0,1851517.0,6.7,267.0
110402,трудно быть богом,"['Drama', 'Science Fiction']",7000000.0,1310673.0,6.7,41.0
245916,kill the messenger,"['Thriller', 'Crime', 'Drama', 'Mystery']",5000000.0,2450846.0,6.6,359.0
214086,the face of love,"['Drama', 'Romance']",4000000.0,350006.0,5.9,43.0
122917,the hobbit the battle of the five armies,"['Action', 'Adventure', 'Fantasy']",250000000.0,956019788.0,7.1,4884.0
273895,selma,"['History', 'Drama']",20000000.0,66787908.0,7.4,835.0
227306,unbroken,"['Drama', 'War']",65000000.0,163442937.0,7.3,1437.0
15603,fat pizza,['Comedy'],400000.0,7888102.0,5.7,10.0
172391,khumba,"['Animation', 'Adventure', 'Family']",20000000.0,27187375.0,5.8,74.0
252171,a girl walks home alone at night,"['Horror', 'Romance']",1000000.0,395000.0,6.9,258.0
265177,mommy,['Drama'],4900000.0,3494070.0,8.2,734.0
241239,a most violent year,"['Crime', 'Drama', 'Thriller']",20000000.0,12007070.0,6.5,550.0
228970,wild,['Drama'],15000000.0,52501541.0,7.0,961.0
87093,big eyes,['Drama'],10000000.0,28883511.0,6.8,1236.0
224141,into the woods,"['Fantasy', 'Comedy', 'Music']",50000000.0,212902372.0,5.6,1688.0
228967,the interview,"['Action', 'Comedy']",44000000.0,12342632.0,6.1,2340.0
207703,kingsman the secret service,"['Crime', 'Comedy', 'Action', 'Adventure']",81000000.0,414351546.0,7.6,6069.0
181533,night at the museum secret of the tomb,"['Adventure', 'Comedy', 'Fantasy', 'Family']",127000000.0,349424282.0,6.1,1893.0
51017,madeas big happy family,"['Comedy', 'Drama']",25000000.0,53213633.0,6.7,51.0
68737,seventh son,"['Adventure', 'Fantasy']",95000000.0,114178613.0,5.2,980.0
64264,glyanets,"['Comedy', 'Drama']",2500000.0,4684165.0,3.6,6.0
15888,fishtales,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Romance', 'Family', 'Foreign']",14000000.0,9216.0,4.0,2.0
196867,annie,"['Comedy', 'Drama', 'Family']",65000000.0,133821816.0,6.0,472.0
297222,pk,"['Comedy', 'Drama', 'Science Fiction']",13000000.0,120000000.0,7.7,262.0
116977,foodfight,"['Animation', 'Action', 'Comedy', 'Family']",65000000.0,73706.0,2.3,28.0
244049,ദൃശ്യം,"['Crime', 'Thriller']",750000.0,12000000.0,8.1,23.0
198184,chappie,"['Crime', 'Action', 'Science Fiction']",49000000.0,104399548.0,6.6,3124.0
232175,gimme shelter,['Drama'],7500000.0,1359910.0,6.4,90.0
260346,taken 3,"['Thriller', 'Action']",48000000.0,325771424.0,6.1,2225.0
201088,blackhat,"['Crime', 'Drama', 'Mystery']",70000000.0,17752940.0,5.1,842.0
87101,terminator genisys,"['Science Fiction', 'Action', 'Thriller', 'Adventure']",155000000.0,440603537.0,5.8,3677.0
288158,the woman in black 2 angel of death,"['Thriller', 'Horror', 'Drama']",1000000.0,26501323.0,5.0,389.0
208763,viy,"['Thriller', 'Adventure', 'Mystery', 'Fantasy']",26000000.0,34592118.0,4.9,71.0
54518,justin bieber never say never,"['Documentary', 'Music', 'Family']",13000000.0,98441954.0,4.8,156.0
78383,nurse 3d,"['Horror', 'Thriller']",10.0,10000000.0,4.9,120.0
121734,las aventuras de tadeo jones,"['Animation', 'Comedy', 'Adventure', 'Family']",10500000.0,23000000.0,5.6,136.0
209901,nothing left to fear,['Horror'],3000000.0,1675381.0,4.6,59.0
270303,it follows,"['Horror', 'Thriller']",2000000.0,14674076.0,6.6,1894.0
16191,highway to hell,"['Fantasy', 'Action', 'Comedy', 'Science Fiction']",9000000.0,26055.0,6.1,19.0
160704,베를린,"['Action', 'Drama', 'Thriller']",9000000.0,48965210.0,6.5,56.0
31179,tim,"['Romance', 'Drama']",600000.0,809000.0,6.3,17.0
29996,solomon and sheba,"['Drama', 'History', 'Romance', 'War']",5000000.0,12200000.0,5.4,8.0
34128,peter and vandy,"['Drama', 'Comedy', 'Romance']",500000.0,11276.0,6.5,8.0
34586,kandagar,"['Drama', 'Action']",7000000.0,15172408.0,6.4,12.0
254869,torrente 5 operación eurovegas,"['Action', 'Comedy']",9272437.0,11672363.0,5.2,69.0
76341,mad max fury road,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",150000000.0,378858340.0,7.3,9629.0
280092,insidious chapter 3,"['Drama', 'Horror', 'Thriller']",10000000.0,104303851.0,6.3,1005.0
140607,star wars the force awakens,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",245000000.0,2068223624.0,7.5,7993.0
271969,benhur,"['Adventure', 'Drama', 'Action']",100000000.0,94061311.0,5.3,642.0
68735,warcraft,"['Action', 'Adventure', 'Fantasy']",160000000.0,433677183.0,6.3,2325.0
99861,avengers age of ultron,"['Action', 'Adventure', 'Science Fiction']",280000000.0,1405403694.0,7.3,6908.0
166426,pirates of the caribbean dead men tell no tales,"['Adventure', 'Action', 'Fantasy', 'Comedy']",230000000.0,794191988.0,6.6,2814.0
102899,antman,"['Science Fiction', 'Action', 'Adventure']",130000000.0,519311965.0,7.0,6029.0
166424,fantastic four,"['Action', 'Adventure', 'Science Fiction']",120000000.0,167977596.0,4.4,2322.0
293660,deadpool,"['Action', 'Adventure', 'Comedy']",58000000.0,783112979.0,7.4,11444.0
283995,guardians of the galaxy vol 2,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",200000000.0,863416141.0,7.6,4858.0
271110,captain america civil war,"['Adventure', 'Action', 'Science Fiction']",250000000.0,1153304495.0,7.1,7462.0
284052,doctor strange,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",165000000.0,677718395.0,7.1,5880.0
246655,xmen apocalypse,['Science Fiction'],178000000.0,543934787.0,6.4,4831.0
68351,sankofa,['Drama'],1000000.0,2691899.0,6.9,5.0
85870,cloclo,['Drama'],27563396.0,29193330.0,6.2,85.0
19183,the derby stallion,"['Drama', 'Family']",750000.0,4000000.0,4.7,11.0
284276,cake,['Drama'],7000000.0,2360281.0,6.2,371.0
164372,снежная королева,"['Animation', 'Fantasy']",7000000.0,12400000.0,5.1,47.0
67220,hard contract,"['Crime', 'Romance']",4000000.0,1750000.0,6.7,3.0
284536,the gambler,"['Thriller', 'Crime', 'Drama']",25000000.0,39171130.0,5.7,550.0
28284,parrish,"['Drama', 'Romance']",1500000.0,4200000.0,6.0,3.0
210860,mortdecai,"['Comedy', 'Adventure']",60000000.0,30418560.0,5.4,1078.0
216015,fifty shades of grey,"['Drama', 'Romance', 'Thriller']",40000000.0,571006128.0,5.2,3350.0
272693,the duff,"['Romance', 'Comedy']",8500000.0,43528634.0,6.8,1372.0
217708,hross í oss,"['Drama', 'Romance', 'Comedy']",10.0,11.0,6.9,26.0
227719,project almanac,"['Science Fiction', 'Thriller']",12000000.0,32248241.0,6.4,953.0
167073,brooklyn,"['Drama', 'Romance']",11000000.0,62076141.0,7.2,1235.0
232572,a walk in the woods,"['Adventure', 'Comedy', 'Drama']",8000000.0,35991087.0,5.7,266.0
283235,99 homes,['Drama'],8000000.0,1411927.0,6.8,240.0
251321,aloft,['Drama'],8000000.0,53086.0,5.1,41.0
308453,the bronze,"['Drama', 'Comedy']",3500000.0,615816.0,5.5,112.0
308638,the d train,"['Drama', 'Comedy']",447524.0,771317.0,4.5,79.0
250124,the diary of a teenage girl,"['Drama', 'Romance']",2000000.0,1477002.0,6.8,286.0
308639,dope,"['Crime', 'Drama', 'Comedy']",700000.0,17986781.0,7.2,698.0
230266,miss julie,['Drama'],5500000.0,5000000.0,5.8,46.0
72784,the loft,['Thriller'],14000000.0,10076790.0,6.4,500.0
167810,lost river,"['Fantasy', 'Thriller']",2000000.0,45431.0,5.8,228.0
27873,warlords of the 21st century,['Science Fiction'],1000000.0,3000000.0,4.2,5.0
320316,italiano medio,['Comedy'],1816720.0,4541800.0,6.0,142.0
273248,the hateful eight,"['Crime', 'Drama', 'Mystery', 'Western']",44000000.0,155760117.0,7.6,4405.0
286565,paper towns,"['Drama', 'Mystery', 'Romance']",12000000.0,85512300.0,6.1,1997.0
252838,the wedding ringer,['Comedy'],23000000.0,79799880.0,6.5,632.0
241251,the boy next door,['Thriller'],4000000.0,52425855.0,4.1,1034.0
201085,crimson peak,"['Mystery', 'Thriller', 'Fantasy', 'Horror', 'Drama']",55000000.0,74679822.0,6.4,1494.0
243938,hot tub time machine 2,['Comedy'],14000000.0,12314651.0,5.0,360.0
256591,focus,"['Romance', 'Comedy', 'Crime', 'Drama']",50100000.0,153962963.0,6.7,2588.0
228165,the spongebob movie sponge out of water,"['Animation', 'Adventure', 'Comedy', 'Family']",74000000.0,311594032.0,5.7,733.0
234212,demonic,"['Thriller', 'Horror']",3000000.0,3387000.0,5.0,153.0
268238,the second best exotic marigold hotel,"['Drama', 'Comedy']",10000000.0,85978266.0,6.3,277.0
290764,tracers,"['Action', 'Crime', 'Drama']",11000000.0,593683.0,5.9,437.0
309302,狼图腾,"['Adventure', 'Drama']",38000000.0,123205624.0,6.4,137.0
243940,the lazarus effect,"['Thriller', 'Horror']",3300000.0,64110728.0,5.1,517.0
239573,unfinished business,['Comedy'],35000000.0,14431253.0,5.0,322.0
132759,духless,"['Comedy', 'Drama']",2800000.0,13218980.0,5.5,25.0
191121,रान्झाना,"['Drama', 'Romance']",6400000.0,18000000.0,6.3,34.0
241554,run all night,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",50000000.0,71561644.0,6.3,1169.0
265712,stand by me ドラえもん,"['Fantasy', 'Animation', 'Family']",35000000.0,83061158.0,7.0,103.0
150689,cinderella,"['Romance', 'Fantasy', 'Family', 'Drama']",95000000.0,543514353.0,6.7,2426.0
